CustomerID,TotalSpent,TotalOrders,TotalQuantity,Segment
17690.0,4726.8,15,1769,VIP
17691.0,290.40000000000003,2,134,New
17692.0,740.9399999999999,4,672,Loyal
17693.0,200.47,1,231,New
17694.0,283.12,1,184,New
17695.0,765.34,2,779,Loyal
17696.0,2285.71,8,1756,VIP
17697.0,338.95,1,93,Regular
17698.0,154.95,1,93,New
17700.0,2534.64,4,1266,VIP
17701.0,417.95,1,109,Regular
17702.0,1824.37,4,1353,VIP
17703.0,798.74,3,590,Loyal
17704.0,885.19,2,343,Loyal
17705.0,1823.52,9,963,VIP
17706.0,10504.49,17,3899,VIP
17707.0,152.4,2,144,New
17708.0,263.33,2,90,New
17709.0,137.45,1,17,New
17711.0,385.1,2,246,Regular
17712.0,522.91,1,215,Regular
17714.0,153.0,1,92,New
17715.0,326.4,1,384,Regular
17716.0,5655.99,11,3072,VIP
17718.0,139.35,1,83,New
17719.0,5396.04,15,2466,VIP
17720.0,1195.94,4,576,Loyal
17722.0,2424.04,4,1595,VIP
17723.0,3276.4000000000005,6,792,VIP
17724.0,1033.0,3,300,Loyal
17725.0,3439.08,11,2162,VIP
17727.0,1060.25,1,645,Loyal
17728.0,2876.01,3,1469,VIP
17730.0,5298.4800000000005,13,3576,VIP
17731.0,1240.11,4,493,Loyal
17732.0,303.97,1,93,New
17733.0,692.19,2,463,Loyal
17734.0,700.63,3,422,Loyal
17735.0,13110.02,19,8439,VIP
17736.0,377.44,3,238,Regular
17737.0,168.24,2,108,New
17738.0,1879.05,4,1029,VIP
17739.0,2791.35,7,861,VIP
17742.0,355.11,2,89,Regular
17744.0,2322.4,6,3412,VIP
17746.0,110.25,1,29,New
17747.0,71.4,1,12,New
17749.0,674.52,2,320,Loyal
17750.0,1710.45,9,3747,VIP
17752.0,80.64,1,192,New
17754.0,1664.65,5,1816,VIP
17757.0,5593.39,30,3318,VIP
17758.0,3408.2000000000003,8,2054,VIP
17759.0,819.96,3,697,Loyal
17760.0,287.59,2,239,New
17761.0,712.78,1,398,Loyal
17763.0,15.0,1,12,New
17764.0,772.55,2,351,Loyal
17765.0,367.63,3,143,Regular
17767.0,271.2,1,128,New
17768.0,2081.9,3,1122,VIP
17769.0,3957.43,10,1850,VIP
17770.0,1143.27,5,365,Loyal
17771.0,245.81,2,287,New
17772.0,173.45,2,55,New
17774.0,1213.73,4,508,Loyal
17775.0,56.4,1,72,New
17777.0,647.56,3,501,Regular
17779.0,650.32,3,396,Regular
17781.0,188.02,2,34,New
17783.0,283.47,2,354,New
17785.0,131.94,1,67,New
17786.0,266.85,2,195,New
17787.0,1817.54,4,896,VIP
17788.0,1117.9,2,211,Loyal
17789.0,225.9,1,74,New
17790.0,1964.3,14,835,VIP
17791.0,106.1,1,46,New
17793.0,300.34,1,226,New
17795.0,342.83,2,305,Regular
17796.0,690.0,4,176,Loyal
17797.0,780.43,3,498,Loyal
17799.0,3039.17,10,1753,VIP
17800.0,1187.21,9,732,Loyal
17802.0,1285.04,3,752,Loyal
17805.0,512.31,1,478,Regular
17806.0,546.04,1,727,Regular
17809.0,5411.91,12,2057,VIP
17811.0,7761.82,39,4146,VIP
17812.0,699.81,4,329,Loyal
17813.0,1698.07,5,752,VIP
17816.0,36.56,4,30,New
17817.0,387.68,3,67,Regular
17819.0,3704.87,7,1031,VIP
17824.0,298.4,1,408,New
17827.0,1987.33,5,1240,VIP
17828.0,1820.09,4,667,VIP
17829.0,889.24,1,496,Loyal
17830.0,398.7,3,92,Regular
17831.0,35.400000000000006,1,12,New
17832.0,155.37,1,208,New
17835.0,342.24,3,344,Regular
17836.0,110.21000000000001,1,88,New
17837.0,1541.23,8,510,Loyal
17838.0,2720.8,5,1831,VIP
17839.0,318.15,1,257,Regular
17841.0,40519.84,124,22834,VIP
17843.0,205.48,1,113,New
17844.0,51.559999999999995,1,52,New
17846.0,2033.1,1,1,VIP
17848.0,901.1999999999999,9,398,Loyal
17849.0,605.8000000000001,4,114,Regular
17850.0,5391.21,34,1733,VIP
17852.0,114.34,2,53,New
17854.0,311.26,2,84,Regular
17855.0,208.97,1,197,New
17856.0,1418.03,4,842,Loyal
17857.0,26879.04,23,19256,VIP
17858.0,5140.66,12,2694,VIP
17859.0,141.92000000000002,1,102,New
17860.0,226.45000000000002,1,93,New
17861.0,2097.88,8,1985,VIP
17862.0,330.9,1,100,Regular
17863.0,3160.0,6,2638,VIP
17864.0,554.85,3,706,Regular
17865.0,10526.32,20,5757,VIP
17866.0,329.65,1,174,Regular
17867.0,1157.8700000000001,6,508,Loyal
17869.0,428.18,5,111,Regular
17870.0,1865.89,12,1351,VIP
17871.0,155.9,1,182,New
17873.0,1848.96,5,1035,VIP
17874.0,683.46,6,221,Loyal
17877.0,237.61,1,98,New
17878.0,379.45,1,401,Regular
17879.0,178.51999999999998,1,45,New
17880.0,458.92,1,314,Regular
17881.0,133.35000000000002,1,32,New
17883.0,664.34,4,374,Regular
17884.0,695.0699999999999,4,817,Loyal
17885.0,156.34,1,110,New
17886.0,869.28,3,469,Loyal
17887.0,111.35,1,30,New
17888.0,716.0,8,973,Loyal
17889.0,201.37,2,77,New
17890.0,586.89,2,402,Regular
17891.0,203.85999999999999,1,393,New
17892.0,244.1,3,109,New
17893.0,107.21,1,149,New
17894.0,1118.96,8,404,Loyal
17895.0,95.45,1,127,New
17896.0,256.32,1,288,New
17897.0,541.8100000000001,3,222,Regular
17898.0,152.06,2,190,New
17899.0,154.55,1,170,New
17900.0,112.19999999999999,2,73,New
17901.0,110.38,1,24,New
17904.0,181.07,1,59,New
17905.0,798.99,4,406,Loyal
17906.0,72.9,1,26,New
17908.0,232.03,1,169,New
17911.0,366.23,1,223,Regular
17912.0,310.06,5,184,Regular
17913.0,408.65,2,288,Regular
17914.0,329.36,1,457,Regular
17917.0,335.03,3,184,Regular
17919.0,1304.04,1,756,Loyal
17920.0,4119.5,17,2473,VIP
17921.0,820.23,4,425,Loyal
17923.0,207.50000000000003,1,50,New
17924.0,2962.5,7,1160,VIP
17925.0,244.08,1,72,New
17926.0,397.29,2,306,Regular
17928.0,212.54,2,140,New
17929.0,843.0,4,108,Loyal
17930.0,1740.48,5,1594,VIP
17931.0,408.36,2,249,Regular
17932.0,1331.57,3,789,Loyal
17934.0,704.25,2,478,Loyal
17935.0,145.79,2,82,New
17936.0,380.13,1,257,Regular
17937.0,4301.22,7,1754,VIP
17939.0,99.14,1,40,New
17940.0,4020.04,10,9323,VIP
17941.0,304.56,1,252,New
17942.0,77.50000000000001,1,38,New
17946.0,149.57999999999998,2,75,New
17947.0,176.68,1,168,New
17948.0,358.56000000000006,1,144,Regular
17949.0,58510.48,45,30546,VIP
17950.0,482.2,3,366,Regular
17951.0,1008.5400000000001,3,616,Loyal
17954.0,2314.13,12,2221,VIP
17955.0,557.3,4,273,Regular
17956.0,12.75,1,1,New
17957.0,111.68,1,287,New
17958.0,508.4599999999999,1,84,Regular
17960.0,73.78,1,41,New
17961.0,1296.44,39,560,Loyal
17962.0,102.41,1,127,New
17964.0,463.21,2,294,Regular
17965.0,2599.19,14,1532,VIP
17966.0,1098.43,5,2571,Loyal
17967.0,112.27,1,73,New
17968.0,265.1,1,151,New
17969.0,228.2,2,152,New
17970.0,562.79,1,513,Regular
17972.0,135.19,1,36,New
17973.0,337.04,1,176,Regular
17974.0,703.99,3,500,Loyal
17975.0,4483.26,13,1565,VIP
17976.0,321.79,1,93,Regular
17977.0,288.14,1,342,New
17978.0,300.91999999999996,1,499,New
17979.0,732.41,4,383,Loyal
17980.0,811.45,3,682,Loyal
17984.0,152.68,1,98,New
17985.0,631.35,1,171,Regular
17986.0,20.8,1,10,New
17987.0,198.57,1,261,New
17988.0,201.12,7,43,New
17990.0,630.84,3,414,Regular
17991.0,93.35,2,25,New
17994.0,674.89,4,495,Loyal
17995.0,76.1,1,133,New
17997.0,1962.46,8,2273,VIP
17999.0,380.39,2,219,Regular
18001.0,415.13,2,362,Regular
18004.0,157.92,1,75,New
18005.0,226.47,2,86,New
18006.0,444.68,1,220,Regular
18008.0,2116.19,9,1581,VIP
18009.0,247.39,1,125,New
18010.0,174.8,1,60,New
18011.0,102.78999999999999,1,71,New
18013.0,187.29,2,285,New
18014.0,162.22,1,66,New
18015.0,120.03,1,157,New
18016.0,1477.66,5,1027,Loyal
18017.0,523.0,3,300,Regular
18018.0,122.14,2,55,New
18019.0,38.45,1,7,New
18022.0,612.72,1,703,Regular
18024.0,389.78,2,184,Regular
18027.0,115.31,1,78,New
18030.0,230.64999999999998,2,67,New
18032.0,73.5,1,42,New
18033.0,93.82000000000001,1,252,New
18034.0,418.68,2,559,Regular
18035.0,713.89,3,584,Loyal
18036.0,403.12,3,232,Regular
18037.0,70.02,6,20,New
18040.0,357.20000000000005,2,148,Regular
18041.0,4097.37,21,3758,VIP
18042.0,165.04999999999998,1,33,New
18043.0,529.29,3,265,Regular
18044.0,2088.6,10,1033,VIP
18045.0,178.34,1,138,New
18048.0,172.29000000000002,2,127,New
18050.0,74.4,1,40,New
18053.0,300.02,1,302,New
18055.0,6761.34,10,2452,VIP
18056.0,363.65,1,211,Regular
18058.0,170.16,1,88,New
18059.0,306.46,3,258,New
18061.0,2119.41,10,955,VIP
18062.0,720.52,3,396,Loyal
18064.0,814.0,2,384,Loyal
18065.0,2392.83,14,1027,VIP
18066.0,318.0,1,108,Regular
18067.0,396.33,1,189,Regular
18068.0,101.69999999999999,1,6,New
18069.0,2009.24,5,1296,VIP
18071.0,453.0,2,260,Regular
18072.0,247.44,1,288,New
18073.0,3859.82,12,3102,VIP
18074.0,489.6,1,190,Regular
18075.0,2611.75,10,1464,VIP
18077.0,2584.41,11,1839,VIP
18078.0,336.13,2,145,Regular
18079.0,3613.15,4,7347,VIP
18080.0,1231.5,2,642,Loyal
18081.0,343.45,3,195,Regular
18082.0,680.84,1,608,Loyal
18084.0,90.47999999999999,1,312,New
18085.0,689.95,2,265,Loyal
18086.0,101.34,1,106,New
18087.0,4055.7199999999993,2,3907,VIP
18088.0,166.03,1,107,New
18092.0,9068.26,11,4252,VIP
18093.0,2106.52,4,1392,VIP
18094.0,3017.3,7,2518,VIP
18095.0,580.0500000000001,2,419,Regular
18096.0,849.06,3,788,Loyal
18097.0,2662.4,6,1662,VIP
18099.0,168.31,1,149,New
18101.0,222.4,2,87,New
18102.0,259657.3,60,64124,VIP
18104.0,754.64,1,362,Loyal
18105.0,113.48000000000002,1,46,New
18106.0,421.9,1,126,Regular
18108.0,271.0,1,84,New
18109.0,8004.92,26,4230,VIP
18110.0,198.8,1,72,New
18112.0,352.69,2,255,Regular
18113.0,76.32000000000001,1,72,New
18114.0,220.1,1,55,New
18116.0,1403.1100000000001,8,837,Loyal
18117.0,315.65,1,605,Regular
18118.0,5625.08,26,2865,VIP
18119.0,180.7,1,124,New
18120.0,111.15,1,31,New
18121.0,653.3,2,438,Regular
18122.0,1793.06,6,1225,VIP
18123.0,574.4399999999999,2,582,Regular
18125.0,1131.75,4,800,Loyal
18126.0,200.92000000000002,1,135,New
18127.0,347.08,3,187,Regular
18129.0,112.55000000000001,1,48,New
18130.0,1059.39,3,824,Loyal
18133.0,931.4999999999999,1,1350,Loyal
18135.0,681.9100000000001,5,349,Loyal
18136.0,784.33,3,379,Loyal
18138.0,152.65,1,38,New
18139.0,8438.34,6,5557,VIP
18142.0,1019.52,2,1276,Loyal
18143.0,1000.16,2,570,Loyal
18144.0,2888.75,12,1343,VIP
18145.0,2861.55,4,2625,VIP
18146.0,160.35000000000002,2,153,New
18147.0,179.33999999999997,2,203,New
18149.0,612.0799999999999,3,310,Regular
18150.0,566.58,3,332,Regular
18151.0,653.35,2,355,Regular
18154.0,399.19,2,255,Regular
18155.0,371.62,3,266,Regular
18156.0,675.64,2,283,Loyal
18158.0,453.4,2,354,Regular
18159.0,530.15,1,139,Regular
18160.0,638.0600000000001,2,294,Regular
18161.0,1618.69,5,812,Loyal
18164.0,399.65000000000003,1,184,Regular
18165.0,302.46000000000004,1,254,New
18167.0,1384.8600000000001,3,382,Loyal
18168.0,1160.04,6,592,Loyal
18169.0,202.65,1,61,New
18170.0,980.31,3,409,Loyal
18171.0,1231.31,5,481,Loyal
18172.0,7561.68,20,3184,VIP
18173.0,2106.84,4,1220,VIP
18174.0,104.0,1,50,New
18176.0,476.35,1,283,Regular
18177.0,1340.8700000000001,6,709,Loyal
18178.0,1590.81,4,983,Loyal
18179.0,1793.17,6,1360,VIP
18180.0,1843.75,6,1721,VIP
18181.0,366.85,1,133,Regular
18183.0,632.07,2,371,Regular
18184.0,49.8,1,60,New
18185.0,304.25,1,183,New
18188.0,2001.04,3,1168,VIP
18189.0,1090.24,2,566,Loyal
18190.0,284.46000000000004,2,140,New
18191.0,207.79999999999998,1,140,New
18192.0,957.97,1,339,Loyal
18193.0,243.76,1,124,New
18194.0,973.8399999999999,1,632,Loyal
18196.0,686.63,2,431,Loyal
18198.0,5425.56,17,4074,VIP
18200.0,150.35,1,104,New
18202.0,1396.99,3,581,Loyal
18203.0,160.42000000000002,1,43,New
18204.0,1975.35,3,1190,VIP
18205.0,517.36,2,192,Regular
18209.0,139.10000000000002,1,58,New
18210.0,2621.38,6,1398,VIP
18211.0,600.07,5,359,Regular
18212.0,216.07,1,92,New
18213.0,232.48000000000002,1,232,New
18215.0,299.34000000000003,1,118,New
18216.0,481.75,1,200,Regular
18217.0,621.75,2,491,Regular
18218.0,641.92,2,536,Regular
18219.0,2069.77,10,885,VIP
18220.0,305.28000000000003,1,288,New
18221.0,1041.61,5,791,Loyal
18222.0,443.0,1,335,Regular
18223.0,6484.54,14,2948,VIP
18224.0,158.95000000000002,1,69,New
18225.0,5504.96,12,3242,VIP
18226.0,5228.05,11,3466,VIP
18227.0,93.75,1,21,New
18228.0,779.9,2,238,Loyal
18229.0,7276.900000000001,20,2488,VIP
18230.0,2810.2000000000003,7,1316,VIP
18231.0,2071.77,5,819,VIP
18232.0,592.97,4,302,Regular
18233.0,440.0,1,4,Regular
18235.0,1796.48,3,1578,VIP
18236.0,882.24,6,403,Loyal
18237.0,987.1,5,622,Loyal
18239.0,1561.6100000000001,5,795,Loyal
18240.0,422.58,1,126,Regular
18241.0,2073.09,17,1051,VIP
18242.0,2232.4900000000002,4,1017,VIP
18245.0,2567.06,7,1788,VIP
18246.0,596.1,2,166,Regular
18248.0,804.02,2,511,Loyal
18249.0,95.34,1,128,New
18250.0,349.27,1,199,Regular
18251.0,4314.72,1,7824,VIP
18252.0,518.27,2,234,Regular
18255.0,103.3,1,74,New
18257.0,2337.63,8,1041,VIP
18259.0,2338.6000000000004,3,714,VIP
18260.0,2628.35,6,1475,VIP
18261.0,324.24,2,146,Regular
18262.0,149.48,1,182,New
18263.0,1213.1599999999999,3,1468,Loyal
18265.0,801.51,2,311,Loyal
18268.0,25.5,1,2,New
18269.0,168.6,1,76,New
18270.0,283.15,2,101,New
18272.0,3078.58,6,2050,VIP
18273.0,204.0,3,80,New
18274.0,175.92,1,88,New
18276.0,335.86,1,186,Regular
18277.0,110.38,1,68,New
18278.0,173.9,1,66,New
18280.0,180.60000000000002,1,45,New
18281.0,80.82,1,54,New
18282.0,178.05,2,103,New
18283.0,2045.53,16,1357,VIP
18287.0,1837.28,3,1586,VIP
